issueId,prId,prTitle,prDescription,prStatus,prFilePaths,prCreatorLoginId,prCreatedDate,prMergedDate
 About this template
 
 The following template aims to help contributors write a good description for their pull requests.
 We'd like you to provide a description of the changes in your pull request (i.e. bugs fixed or features added)  motivation behind the changes  and complete the checklist below before opening a pull request.
 
 Feel free to discard it if you need to (e.g. when you just fix a typo). -->
 
 ### Motivation / Background
 
 This Pull Request has been created to update the new_framework_defaults for rails 6-0 to include zeitwerk mode.
 
 When using rails 5-0 and upgrading to rails 6. It's important to make that transition easy for users  so they can keep the 5-1 defaults and opt into zeitwerk. I'm targeting rails 6-0 branch for this commit. 
 
 ### Additional information
 
 Fixes https://github.com/rails/rails/issues/46118
 
 Anyone that's upgrading will to need to point to the rails 6-0 upstream branch.
 
 ### Checklist
 
 Before submitting the PR make sure the following are checked:
 
 * [x] This Pull Request is related to one change. Changes that are unrelated should be opened in separate PRs.
 * [x] There are no typos in commit messages and comments.
 * [x] Commit message has a detailed description of what changed and why. If this PR fixes a related issue include it in the commit message. Ex: `[Fix #issue-number]`
 * [x] Feature branch is up-to-date with `main` (if not - rebase it).
 * [x] Pull request only contains one commit for bug fixes and small features. If it's a larger feature  multiple commits are permitted but must be descriptive.
 * [ ] Tests are added if you fix a bug or add a feature.
 * [ ] CHANGELOG files are updated for the changed libraries if there is a behavior change or additional feature. Minor bug fixes and documentation changes should not be included.
 * [x] PR is not in a draft state.
 * [ ] CI is passing.
 
 <!--
 Note: Please avoid making *Draft* pull requests  as they still send
 notifications to everyone watching the Rails repo.
 Create a pull request when it is ready for review and feedback
 from the Rails team :).
 
 If your pull request affects documentation or any non-code
 changes  guidelines for those changes are [available
 here](https://edgeguides.rubyonrails.org/contributing_to_ruby_on_rails.html#contributing-to-the-rails-documentation)
 
 Thanks for contributing to Rails! -->
 ",closed,railties/lib/rails/generators/rails/app/templates/config/initializers/new_framework_defaults_6_0.rb.tt,hahmed,2022-09-26T21:40:33Z,2022-09-27T19:15:14Z

46113,46119,Always provide a fallback renderer for Action Text,"Follow-up to #45144.
 
 This ensures that a renderer is always available for Action Text  even when `ActionController::Base` was not previously loaded.
 
 Fixes #46113.
 
 As with #45144  this still avoids loading `ActionController::Base` unnecessarily when rendering mail after Action Text has been loaded.
 
 **Before:**
 
 ```
 $ bin/rails r 'Benchmark.memory { |x| x.report(""load""){ MyBlankMailer.blank_email.body } }'
 Calculating -------------------------------------
                 load     4.466M memsize (     1.205M retained)
                         29.202k objects (    11.943k retained)
                         50.000  strings (    50.000  retained)
 ```
 
 **After:**
 
 ```
 $ bin/rails r 'Benchmark.memory { |x| x.report(""load""){ MyBlankMailer.blank_email.body } }'
 Calculating -------------------------------------
                 load     4.462M memsize (     1.205M retained)
                         29.141k objects (    11.940k retained)
                         50.000  strings (    50.000  retained)
 ```
 
 ---
 
 /cc @clouvet I've added you as a co-author since you were digging into #46113.
 ",closed,actiontext/lib/action_text/engine.rb; actiontext/lib/action_text/rendering.rb,jonathanhefner,2022-09-23T19:39:15Z,2022-09-23T20:07:36Z

46113,46129,Add `rake test:isolated` for Action Text,"### Motivation / Background
 
 This commit implements `rake test:isolated` for Action Text. While many modules have `rake test:isolated`  Action Text does not. This could find #46113 in advance.
 
 ### Detail
 
 - Usage
 ```ruby
 cd actiontext
 bundle exec rake test:isolated
 ```
 
 ### Additional information
 
 It detects #46113 by reverting the merge commit via #46119
 
 ```ruby
 $ git revert -m 1 4e7f876
 
 $ bundle exec rake test:isolated
 /home/yahonda/.rbenv/versions/3.1.2/bin/ruby -w -Ilib -Itest test/integration/controller_render_test.rb
 ... snip ...
 
 E
 
 Error:
 ActionText::ControllerRenderTest#test_renders_as_HTML_when_the_request_format_is_not_HTML:
 NoMethodError: undefined method `render_to_string' for nil:NilClass
 
         (renderer || default_renderer).render_to_string(*args  &block)
                                       ^^^^^^^^^^^^^^^^^
     test/integration/controller_render_test.rb:19:in `block in <class:ControllerRenderTest>'
 
 bin/test test/integration/controller_render_test.rb:17
 ```
 
 To run isolated tests at Rails CI 
 https://github.com/rails/buildkite-config also needs to be updated.
 
 ### Checklist
 
 Before submitting the PR make sure the following are checked:
 
 * [x] This Pull Request is related to one change. Changes that are unrelated should be opened in separate PRs.
 * [ ] There are no typos in commit messages and comments.
 * [x] Commit message has a detailed description of what changed and why. If this PR fixes a related issue include it in the commit message. Ex: `[Fix #issue-number]`
 * [x] Feature branch is up-to-date with `main` (if not - rebase it).
 * [x] Pull request only contains one commit for bug fixes and small features. If it's a larger feature  multiple commits are permitted but must be descriptive.
 * [ ] Tests are added if you fix a bug or add a feature.
 * [ ] CHANGELOG files are updated for the changed libraries if there is a behavior change or additional feature. Minor bug fixes and documentation changes should not be included.
 * [x] PR is not in a draft state.
 * [x] CI is passing.
 
 <!--
 Note: Please avoid making *Draft* pull requests  as they still send
 notifications to everyone watching the Rails repo.
 Create a pull request when it is ready for review and feedback
 from the Rails team :).
 
 If your pull request affects documentation or any non-code
 changes  guidelines for those changes are [available
 here](https://edgeguides.rubyonrails.org/contributing_to_ruby_on_rails.html#contributing-to-the-rails-documentation)
 
 Thanks for contributing to Rails! -->
 ",closed,actiontext/Rakefile,yahonda,2022-09-26T11:47:36Z,2023-02-28T06:10:39Z

46103,46279,Fix double logging in `ActiveRecord::QueryLogs`,"Fixes https://github.com/rails/rails/issues/46103
 
 An issue exists if you set `config.active_record.query_log_tags` to an array that includes `:controller`  `:action`  or `:job`; the relevant item will get duplicated in the log line. This occured because the relevant railties would add the item to `config.active_record.query_log_tags` again during setup. This PR fixes that by only adding those items to the config if they aren't already set.
 
 The issue proposed more documentation to work around this  but I think it's a bug and should be fixed directly.
 
 <!--
 Thanks for contributing to Rails!
 
 Please do not make *Draft* pull requests  as they still send
 notifications to everyone watching the Rails repo.
 
 Create a pull request when it is ready for review and feedback
 from the Rails team :).
 
 If your pull request affects documentation or any non-code
 changes  guidelines for those changes are [available
 here](https://edgeguides.rubyonrails.org/contributing_to_ruby_on_rails.html#contributing-to-the-rails-documentation)
 
 About this template
 
 The following template aims to help contributors write a good description for their pull requests.
 We'd like you to provide a description of the changes in your pull request (i.e. bugs fixed or features added)  motivation behind the changes  and complete the checklist below before opening a pull request.
 
 Feel free to discard it if you need to (e.g. when you just fix a typo). -->
 
 
 ### Checklist
 
 Before submitting the PR make sure the following are checked:
 
 * [x] This Pull Request is related to one change. Changes that are unrelated should be opened in separate PRs.
 * [x] Commit message has a detailed description of what changed and why. If this PR fixes a related issue include it in the commit message. Ex: `[Fix #issue-number]`
 * [x] Tests are added or updated if you fix a bug or add a feature.
 * [x] CHANGELOG files are updated for the changed libraries if there is a behavior change or additional feature. Minor bug fixes and documentation changes should not be included.
 * [x] CI is passing.
 
 ",closed,actionpack/CHANGELOG.md; actionpack/lib/action_controller/railtie.rb; activejob/CHANGELOG.md; activejob/lib/active_job/railtie.rb; railties/test/application/query_logs_test.rb,ghiculescu,2022-10-19T20:36:10Z,2022-10-22T23:22:42Z

46103,46265,Update Active Record Query Logs docs,"Fixes https://github.com/rails/rails/issues/46103 and some things I found along the way. The major changes:
 - Explicitly show how to enable the functionality
 - Show how to properly configure custom tags and in which files to prevent the problems listed in the aforementioned issue
 - Add missing `namespaced_controller` default tag
 - Remove mention of ActiveSupport::ExecutionContext since that is nodoc'ed internal API since https://github.com/rails/rails/pull/43598  instead show the [ActiveSupport::CurrentAttributes](https://api.rubyonrails.org/classes/ActiveSupport/CurrentAttributes.html) example of a current account
 - Mention the SQLCommenter format
 
 Also added a section in the 'Debugging Rails Applications' guide for discoverability.
 
 cc @skipkayhil 
 
 ### Checklist
 
 Before submitting the PR make sure the following are checked:
 
 * [x] This Pull Request is related to one change. Changes that are unrelated should be opened in separate PRs.
 * [x] There are no typos in commit messages and comments.
 * [x] Commit message has a detailed description of what changed and why. If this PR fixes a related issue include it in the commit message. Ex: `[Fix #issue-number]`
 * [x] Feature branch is up-to-date with `main` (if not - rebase it).
 * [x] Pull request only contains one commit for bug fixes and small features. If it's a larger feature  multiple commits are permitted but must be descriptive.
 * [x] Tests are added if you fix a bug or add a feature.
 * [x] CHANGELOG files are updated for the changed libraries if there is a behavior change or additional feature. Minor bug fixes and documentation changes should not be included.
 * [x] PR is not in a draft state.
 * [x] CI is passing.",closed,activerecord/lib/active_record/query_logs.rb; guides/source/debugging_rails_applications.md,bdewater,2022-10-18T16:17:58Z,2022-11-16T20:36:53Z

46103,46738,Backport double logging fix in `ActiveRecord::QueryLog` to 7-0-stable,"### Motivation / Background
 
 Backports https://github.com/rails/rails/pull/46279 and https://github.com/rails/rails/pull/46642 to `7-0-stable`.
 
 ### Checklist
 
 Before submitting the PR make sure the following are checked:
 
 * [x] This Pull Request is related to one change. Changes that are unrelated should be opened in separate PRs.
 * [x] Commit message has a detailed description of what changed and why. If this PR fixes a related issue include it in the commit message. Ex: `[Fix #issue-number]`
 * [x] Tests are added or updated if you fix a bug or add a feature.
 * [x] CHANGELOG files are updated for the changed libraries if there is a behavior change or additional feature. Minor bug fixes and documentation changes should not be included.
 ",closed,actionpack/CHANGELOG.md; actionpack/lib/action_controller/railtie.rb; activejob/CHANGELOG.md; activejob/lib/active_job/railtie.rb; railties/test/application/query_logs_test.rb,bdewater,2022-12-15T14:32:36Z,2023-01-03T17:47:15Z

46100,46102,ActiveSupport::Reloader should not report exception,"Since it always delegate to an actual executor that does report them already  this cause exceptions to be reported twice.
 
 Fix: https://github.com/rails/rails/issues/46100
 
 cc @nvasilevski ",closed,activesupport/lib/active_support/execution_wrapper.rb; activesupport/lib/active_support/reloader.rb; activesupport/lib/active_support/testing/error_reporter_assertions.rb; activesupport/test/reloader_test.rb,casperisfine,2022-09-22T14:53:50Z,2022-09-22T16:45:38Z

46044,46048,Dup and freeze complex types when making query attributes,"This avoids problems when complex data structures are mutated _after_ being handed to ActiveRecord for processing.  For example false hits in the query cache.
 
 Possible fix for #46044 ",closed,activemodel/lib/active_model/type/helpers/mutable.rb; activemodel/lib/active_model/type/value.rb; activerecord/CHANGELOG.md; activerecord/lib/active_record/relation/predicate_builder.rb; activerecord/test/cases/query_cache_test.rb,tenderlove,2022-09-15T21:43:56Z,2022-09-19T08:37:06Z

46044,48730,Eagerly cast serialized query attributes,"Fix: https://github.com/rails/rails/issues/48652
 Ref: https://github.com/rails/rails/pull/46048
 Ref: https://github.com/rails/rails/issues/46044
 Ref: https://github.com/rails/rails/pull/34303
 Ref: https://github.com/rails/rails/pull/39160
 Close: https://github.com/rails/rails/pull/48705
 
 This deep_dup was introduced to prevent the value stored in the query cache to be later mutated.
 
 The problem is that `ActiveRecord::Base#dup` will return a copy of the record but with the primary key set to nil. One could argue that `#dup` shouldn't behave this way  but I think this ship has sailed (or has it?).
 
 My initial fix was to instead always call `type.cast` eagerly so that we'd dup serialized types in a more correct way. However there is a test that explictly ensure this doesn't happen: https://github.com/rails/rails/pull/39160
 
 The reason isn't 100% clear to me  but if I get it correctly  it's to avoid a potentially costly operation upfront.
 
 So instead we only eagerly cast serialized attributes only  so protect against future mutations.
 
 Mutable types are still deep duped.
 ",closed,activemodel/lib/active_model/type/helpers/mutable.rb; activemodel/lib/active_model/type/value.rb; activerecord/lib/active_record/relation/predicate_builder.rb; activerecord/lib/active_record/relation/query_attribute.rb; activerecord/lib/active_record/type/serialized.rb; activerecord/test/cases/query_cache_test.rb,casperisfine,2023-07-13T09:03:40Z,2023-07-13T09:58:34Z

45994,46553,Make AbstractAdapter#lock thread local by default,"Fix: https://github.com/rails/rails/issues/45994
 
 A semi-common issue since Ruby 3.0.2 is that using a fiber inside a transaction cause a deadlock:
 
 ```ruby
 Post.transaction do
  enum =  Enumerator.new do |y|
    y.yield Post.first # stuck
  end
  enum.next
 end
 ```
 
 This is because in https://bugs.ruby-lang.org/issues/17827 Ruby changed Monitor to be owned by the calling Fiber rather than Thread.
 
 And since the Active Record connection pool is per Thread  we end up in a situation where a Fiber tries to acquire a lock owned by another fiber with no change to ever resolve.
 
 In https://github.com/rails/rails/pull/46519 We've made that lock optional as it's only needed for system tests.
 
 Now this PR introduce an alternative lock implementation that behave like Monitor used to up to Ruby 2.7  and we use this one if `ActiveSupport::IsolatedExecutionState.context` is a Thread.
 
 If it's a Fiber  we continue to use the implementation derived from the stdlib that is Fiber based.
 
 Co-Authored-By: @wildmaples
 
 FYI @eileencodes @matthewd @rafaelfranca @ngan @simi 
 ",closed,activerecord/lib/active_record/connection_adapters/abstract/connection_pool.rb; activerecord/lib/active_record/connection_adapters/abstract_adapter.rb; activerecord/test/cases/connection_pool_test.rb; activesupport/lib/active_support/concurrency/load_interlock_aware_monitor.rb; activesupport/test/concurrency/load_interlock_aware_monitor_test.rb,casperisfine,2022-11-22T17:29:19Z,2022-12-01T15:10:53Z

45994,46661,Use a single lock for all connections,"Followup: https://github.com/rails/rails/pull/46519
 Followup: https://github.com/rails/rails/pull/46553
 Fix: https://github.com/rails/rails/issues/45994
 
 When using multiple database  `clear_query_caches_for_current_thread` goes over all connections pool and have to acquire locks one by one to clear each query cache.
 
 If two threads do this in a different order they might deadlock.
 
 By using a single lock for all connections we avoid this problem entirely and properly prevent the puma thread from competing with the main thread.
 
 As for previous PRs  it would be cleaner to have this lock around a Rack middleware  and to release it when calling Capybara primitives like `visit`. But we need a good chokepoint in Capybara for that  I need to explore that upstream.
 
 @eileencodes @matthewd @kuahyeow",closed,activerecord/lib/active_record/connection_adapters/abstract_adapter.rb,casperisfine,2022-12-07T08:39:21Z,2022-12-09T07:27:34Z

45983,45995,Ruby 3.2 `FileUtils.rm_f` raises `Errno::EISDIR` to remove directories,"### Motivation / Background
 
 This pull request addresses the following error reported at #45983
 
 
 ### Detail
 
 This pull request addresses the following error.
 
 ```ruby
 % cd rails/railties
 % rm ../Gemfile.lock
 % bundle install
 $ bin/test test/application/test_runner_test.rb -n test_load_fixtures_when_running_test_suites
 
 E
 
 Error:
 ApplicationTests::TestRunnerTest#test_load_fixtures_when_running_test_suites:
 Errno::EISDIR: Is a directory @ apply2files - test/models
     /home/yahonda/.rbenv/versions/3.2.0-preview2/lib/ruby/3.2.0+2/fileutils.rb:2300:in `unlink'
     /home/yahonda/.rbenv/versions/3.2.0-preview2/lib/ruby/3.2.0+2/fileutils.rb:2300:in `block in remove_file'
     /home/yahonda/.rbenv/versions/3.2.0-preview2/lib/ruby/3.2.0+2/fileutils.rb:2305:in `platform_support'
     /home/yahonda/.rbenv/versions/3.2.0-preview2/lib/ruby/3.2.0+2/fileutils.rb:2299:in `remove_file'
     /home/yahonda/.rbenv/versions/3.2.0-preview2/lib/ruby/3.2.0+2/fileutils.rb:1449:in `remove_file'
     /home/yahonda/.rbenv/versions/3.2.0-preview2/lib/ruby/3.2.0+2/fileutils.rb:1189:in `block in rm'
     /home/yahonda/.rbenv/versions/3.2.0-preview2/lib/ruby/3.2.0+2/fileutils.rb:1188:in `each'
     /home/yahonda/.rbenv/versions/3.2.0-preview2/lib/ruby/3.2.0+2/fileutils.rb:1188:in `rm'
     /home/yahonda/.rbenv/versions/3.2.0-preview2/lib/ruby/3.2.0+2/fileutils.rb:1211:in `rm_f'
     /home/yahonda/src/github.com/rails/rails/railties/test/application/test_runner_test.rb:254:in `block (2 levels) in test_load_fixtures_when_running_test_suites'
     /home/yahonda/src/github.com/rails/rails/railties/test/application/test_runner_test.rb:254:in `chdir'
     /home/yahonda/src/github.com/rails/rails/railties/test/application/test_runner_test.rb:254:in `block in test_load_fixtures_when_running_test_suites'
     /home/yahonda/src/github.com/rails/rails/railties/test/application/test_runner_test.rb:250:in `each'
     /home/yahonda/src/github.com/rails/rails/railties/test/application/test_runner_test.rb:250:in `test_load_fixtures_when_running_test_suites'
 
 bin/test test/application/test_runner_test.rb:246
 
 Finished in 2.319535s  0.4311 runs/s  0.8622 assertions/s.
 1 runs  2 assertions  0 failures  1 errors  0 skips
 $ ruby -v
 ruby 3.2.0preview2 (2022-09-09 master 35cfc9a3bb) [x86_64-linux]
 ```
 
 Fix #45983
 
 ### Additional information
 
 * Ruby 3.2.0.preview2 raises `Errno::EISDIR` if `FileUtils.rm_f` fails to remove directories
 
 ```ruby
 $ ruby -v
 ruby 3.2.0preview2 (2022-09-09 master 35cfc9a3bb) [x86_64-linux]
 $ mkdir foo
 $ ruby -rfileutils -e 'FileUtils.rm_f(""foo"")'
 /home/yahonda/.rbenv/versions/3.2.0-preview2/lib/ruby/3.2.0+2/fileutils.rb:2300:in `unlink': Is a directory @ apply2files - foo (Errno::EISDIR)
 	from /home/yahonda/.rbenv/versions/3.2.0-preview2/lib/ruby/3.2.0+2/fileutils.rb:2300:in `block in remove_file'
 	from /home/yahonda/.rbenv/versions/3.2.0-preview2/lib/ruby/3.2.0+2/fileutils.rb:2305:in `platform_support'
 	from /home/yahonda/.rbenv/versions/3.2.0-preview2/lib/ruby/3.2.0+2/fileutils.rb:2299:in `remove_file'
 	from /home/yahonda/.rbenv/versions/3.2.0-preview2/lib/ruby/3.2.0+2/fileutils.rb:1449:in `remove_file'
 	from /home/yahonda/.rbenv/versions/3.2.0-preview2/lib/ruby/3.2.0+2/fileutils.rb:1189:in `block in rm'
 	from /home/yahonda/.rbenv/versions/3.2.0-preview2/lib/ruby/3.2.0+2/fileutils.rb:1188:in `each'
 	from /home/yahonda/.rbenv/versions/3.2.0-preview2/lib/ruby/3.2.0+2/fileutils.rb:1188:in `rm'
 	from /home/yahonda/.rbenv/versions/3.2.0-preview2/lib/ruby/3.2.0+2/fileutils.rb:1211:in `rm_f'
 	from -e:1:in `<main>'
 $ ls -ld foo/
 drwxrwxr-x 2 yahonda yahonda 4096 Sep 10 23:00 foo/
 ```
 
 * Ruby 3.1 does not raise any exceptions even if `FileUtils.rm_f` fails to remove directories
 
 ```ruby
 $ ruby -v
 ruby 3.1.2p20 (2022-04-12 revision 4491bb740a) [x86_64-linux]
 $ mkdir foo
 $ ruby -rfileutils -e 'FileUtils.rm_f(""foo"")'
 $ ls -ld foo/
 drwxrwxr-x 2 yahonda yahonda 4096 Sep 10 23:01 foo/
 $
 ```
 
 * Ruby 3.2.0.preview2 `FileUtils.rm_r` successfuly removes directories
 
 ```ruby
 $ ruby -v
 ruby 3.2.0preview2 (2022-09-09 master 35cfc9a3bb) [x86_64-linux]
 $ mkdir foo
 $ ruby -rfileutils -e 'FileUtils.rm_r(""foo"")'
 $ ls -ld foo
 ls: cannot access 'foo': No such file or directory
 ```
 
 ### Checklist
 
 Before submitting the PR make sure the following are checked:
 
 * [x] This Pull Request is related to one change. Changes that are unrelated should be opened in separate PRs.
 * [ ] There are no typos in commit messages and comments.
 * [x] Commit message has a detailed description of what changed and why. If this PR fixes a related issue include it in the commit message. Ex: `[Fix #issue-number]`
 * [x] Feature branch is up-to-date with `main` (if not - rebase it).
 * [x] Pull request only contains one commit for bug fixes and small features. If it's a larger feature  multiple commits are permitted but must be descriptive.
 * [ ] Tests are added if you fix a bug or add a feature.
 * [ ] CHANGELOG files are updated for the changed libraries if there is a behavior change or additional feature. Minor bug fixes and documentation changes should not be included.
 * [x] PR is not in a draft state.
 * [x] CI is passing.
 
 <!--
 Note: Please avoid making *Draft* pull requests  as they still send
 notifications to everyone watching the Rails repo.
 Create a pull request when it is ready for review and feedback
 from the Rails team :).
 
 If your pull request affects documentation or any non-code
 changes  guidelines for those changes are [available
 here](https://edgeguides.rubyonrails.org/contributing_to_ruby_on_rails.html#contributing-to-the-rails-documentation)
 
 Thanks for contributing to Rails! -->
 ",closed,railties/test/application/test_runner_test.rb,yahonda,2022-09-10T14:15:54Z,2022-09-10T14:43:42Z

45913,45914,Lock redis version to v4 until #45913 is resolved,"### Summary
 
 This pull request locks redis version to v4 until #45913 is resolved.
 
 Refer to https://github.com/rails/rails/issues/45913
 https://github.com/redis/redis-rb/issues/1142
 
 ### Other Information
 ",closed,Gemfile; Gemfile.lock,yahonda,2022-08-31T06:44:39Z,2022-08-31T07:22:30Z

45913,45953,Update redis and resque,"Fix: https://github.com/rails/rails/issues/45913
 
 With the recent release of resque  we should be good to upgrade on CI.
 ",closed,Gemfile; Gemfile.lock; activejob/test/support/integration/adapters/resque.rb; activejob/test/support/integration/adapters/sidekiq.rb,byroot,2022-09-06T20:26:09Z,2022-09-07T17:35:34Z

45899,45900,Lock que version to v1 until #45899 is resolved,"### Summary
 
 This pull request locks que version to v1 until #45899 is resolved
 Refer to https://github.com/rails/rails/issues/45899 for the background.
 ",closed,Gemfile; Gemfile.lock,yahonda,2022-08-29T05:53:02Z,2022-08-29T06:13:57Z

45899,46005,Remove QueAdapter from Active Job,"### Motivation / Background
 
 Que and Rails (Active Job QueAdapter) have applied changes each other to support Ruby 3 keyword arguments and options provided as top level keywords  etc via these commits:
 
 https://github.com/rails/rails/pull/44734
 https://github.com/rails/rails/pull/44248
 https://github.com/que-rb/que/commit/d9244b9074df17f61fe7564b93bbb6865f49ef20 via https://github.com/que-rb/que/pull/319
 
 Finally  we've found it is quite difficult to maintain them. Going forward Active Job Que adapter can be included in the future version of que gem itself. Refer to https://github.com/rails/rails/issues/45899 the background for this change.
 
 Active Job Que adapter can be included in the future version of que gem itself.
 
 ### Detail
 
 This Pull Request removes QueAdapter from Active Job.
 
 ### Additional information
 
 <!-- Provide additional information such as benchmarks  reference to other repositories or alternative solutions. -->
 
 ### Checklist
 
 Before submitting the PR make sure the following are checked:
 
 * [x] This Pull Request is related to one change. Changes that are unrelated should be opened in separate PRs.
 * [ ] There are no typos in commit messages and comments.
 * [x] Commit message has a detailed description of what changed and why. If this PR fixes a related issue include it in the commit message. Ex: `[Fix #issue-number]`
 * [x] Feature branch is up-to-date with `main` (if not - rebase it).
 * [x] Pull request only contains one commit for bug fixes and small features. If it's a larger feature  multiple commits are permitted but must be descriptive.
 * [ ] Tests are added if you fix a bug or add a feature.
 * [x] CHANGELOG files are updated for the changed libraries if there is a behavior change or additional feature. Minor bug fixes and documentation changes should not be included.
 * [x] PR is not in a draft state.
 * [x] CI is passing.
 
 <!--
 Note: Please avoid making *Draft* pull requests  as they still send
 notifications to everyone watching the Rails repo.
 Create a pull request when it is ready for review and feedback
 from the Rails team :).
 
 If your pull request affects documentation or any non-code
 changes  guidelines for those changes are [available
 here](https://edgeguides.rubyonrails.org/contributing_to_ruby_on_rails.html#contributing-to-the-rails-documentation)
 
 Thanks for contributing to Rails! -->
 ",closed,Gemfile; Gemfile.lock; activejob/CHANGELOG.md; activejob/Rakefile; activejob/lib/active_job/queue_adapters/que_adapter.rb; activejob/test/adapters/que.rb; activejob/test/integration/queuing_test.rb; activejob/test/support/integration/adapters/que.rb; activejob/test/support/que/inline.rb,yahonda,2022-09-12T13:29:27Z,2022-09-12T23:18:13Z

45868,45872,Fixes #45868 by Using #to_hash to serialize `AS::HWIA` for stored attributes,"### Summary
 
 Fixes #45868
 
 Originally we were calling `#to_h` to serialize `ActiveSupport::HashWithIndifferentAccess` but it was serializing only top-level hash keys. 
 By Using `#to_hash` to serialize `ActiveSupport::HashWithIndifferentAccess` it will also handle/convert nested objects.
 ",closed,activerecord/lib/active_record/store.rb; activerecord/test/cases/store_test.rb,the-spectator,2022-08-23T05:42:01Z,2022-08-24T19:32:13Z

45777,45789,Add ActionView::OutputBuffer#concat back,"Fix: https://github.com/rails/rails/issues/45777
 
 The method is being used by HAML  it's easy to add it back.
 ",closed,actionview/lib/action_view/buffers.rb,casperisfine,2022-08-08T07:04:59Z,2022-08-08T07:05:44Z

45767,45773,Only setup shared pools if we have a connection,"Previously `setup_shared_connection_pool` was called anytime
 `setup_fixtures` saw a future connection established. Sometimes those
 connections are `nil` but we were setting up the shared pools before
 determining that.
 
 This change moves the `setup_shared_connection_pool` into the check for
 if we have a connection. The tests that were dealing with these settings
 were originally set to not use transacitons. But without this we can't
 test the change here so I've updated that as well.
 
 This is an alternate fix to #45769. I realized after opening the PR it
 wasn't quite right to skip if we don't have a writing pool config 
 because the question is how were we ending up with that anyway? Well the
 answer was that we were calling the shared setup in the wrong place.
 
 Fixes #45767",closed,activerecord/lib/active_record/test_fixtures.rb; activerecord/test/cases/connection_adapters/connection_handler_test.rb,eileencodes,2022-08-05T16:45:05Z,2022-08-05T17:07:53Z

45736,48409,Test virtual stored columns on create for Postgres,"### Motivation / Background
 
 PR #48241 had the nice bonus of resolving issue #45736 even though that was not the original goal. This pull request codifies the example from #45736 into the test suite.
 
 ### Checklist
 
 * [x] This Pull Request is related to one change. Changes that are unrelated should be opened in separate PRs.
 * [x] Commit message has a detailed description of what changed and why. If this PR fixes a related issue include it in the commit message. Ex: `[Fix #issue-number]`
 * [x] Tests are added or updated if you fix a bug or add a feature.
 * [x] CHANGELOG files are updated for the changed libraries if there is a behavior change or additional feature. Minor bug fixes and documentation changes should not be included.
 
 
 Closes: #45736
 Paging: @nvasilevski 
 
 ",closed,activerecord/test/cases/persistence_test.rb; activerecord/test/schema/postgresql_specific_schema.rb,abaldwin88,2023-06-06T19:17:48Z,2023-06-06T22:26:15Z

45681,45688,Fix default `SameSite` for session cookies,"Follow-up to #45501.
 
 The Rack base class that `CookieStore` inherits from [always sets `:same_site`][1].  Thus  `options.key?(:same_site)` always returns true for session cookies  preventing a default value from being set.
 
 It would be possible to change Rack to conditionally set `:same_site`  but  from Rack's perspective  it has no reason to not set `:same_site`  because it treats a `nil` value the same as no value.
 
 Therefore  this commit specifies a default `:same_site` in `CookieStore`  which simply defers to `request.cookies_same_site_protection` as `CookieJar` does.
 
 Fixes #45681.
 
 [1]: https://github.com/rack/rack/blob/2.2.4/lib/rack/session/abstract/id.rb#L398-L402
 ",closed,actionpack/lib/action_dispatch/middleware/cookies.rb; actionpack/lib/action_dispatch/middleware/session/cookie_store.rb; actionpack/test/dispatch/session/cookie_store_test.rb; railties/test/application/configuration_test.rb,jonathanhefner,2022-07-28T21:02:25Z,2022-07-29T20:46:01Z

45658,45662,Mention `Arel.sql` in `update_all` docs [docs],"This is needed when a string is provided  if you want to avoid type casting.
 
 Fixes https://github.com/rails/rails/issues/45658
 ",closed,activerecord/lib/active_record/relation.rb,ghiculescu,2022-07-25T20:14:37Z,2022-07-26T05:14:42Z

45585,45591,ActiveRecord::Store encode store as a regular Hash,"Fix: https://github.com/rails/rails/issues/45585
 
 There's no benefit in serializing it as HWIA  it requires to allow that type for YAML safe_load and takes more space.
 
 We can cast it back to a regular hash before serialization.
 
 cc @rafaelfranca @tenderlove
 ",closed,activerecord/CHANGELOG.md; activerecord/lib/active_record/store.rb; activerecord/test/cases/store_test.rb,casperisfine,2022-07-13T16:15:02Z,2022-07-13T16:52:38Z

45567,45579,Touch model records after ActiveStorage::Blob is analyzed,"### Summary
 
 This fixes a race condition where a record can be requested and have a
 cache entry built  before the initial `analyze_later` completes  which
 will not be invalidated until something else updates the record.
 
 1. Upload attachment (this will create an ActiveStorage::Blob 
    ActiveStorage::Attachment  and touch the model)
 2. Enqueue analyze job
 3. Request record
 4. Build a cache for that record
 5. Analyze the attachment.
 6. Request the record again
 7. Serve a cache that doesn't include data from the analyzers  because
    the cache was built before it got analyzed  and the updated_at
    hasn't changed.
 
 This also invalidates cache entries when a blob is re-analyzed  which
 is helpful if a bug is fixed in an analyzer or a new analyzer is added.
 
 Fixes #45567",closed,activestorage/CHANGELOG.md; activestorage/app/models/active_storage/blob.rb; activestorage/test/models/blob_test.rb,natematykiewicz,2022-07-12T22:02:37Z,2022-07-26T16:34:19Z

45489,45490,Anchor the Action Cable server's route,"Fixes https://github.com/rails/rails/issues/45489
 
 - Adds `anchor: true` to the Action Cable server mount  so that it only strictly matches `/cable` rather than anything that starts with that.
 - Uses `reverse_merge` instead of `merge` in `Mapper#mount`  so that you can override these options if you need to.
 
